idna_subject,checker_type,destination,tested_at
update.theplacetoupdating.pw,AVAILABILITY,origin.list,2022-04-11 09:31:13.948700
sparc.nour.net.sa,AVAILABILITY,origin.list,2022-04-11 09:31:14.013453
sonatns.sonatrach.dz,AVAILABILITY,origin.list,2022-04-11 09:31:14.541233
shoptrustup.su,AVAILABILITY,origin.list,2022-04-11 09:31:15.010490
v1.your-notification.tools,AVAILABILITY,origin.list,2022-04-11 09:31:15.053397
toolbarnew.biz,AVAILABILITY,origin.list,2022-04-11 09:31:15.232234
updateauto.preparevideosafesystem4unow.site,AVAILABILITY,origin.list,2022-04-11 09:31:15.515765
teamdzsn.beget.tech,AVAILABILITY,origin.list,2022-04-11 09:31:17.014296
unk.vver.kiae.rr,AVAILABILITY,origin.list,2022-04-11 09:31:17.125026
toolbarbest.biz,AVAILABILITY,origin.list,2022-04-11 09:31:17.150374
smtp.2911.net,AVAILABILITY,origin.list,2022-04-11 09:31:17.421628
update4now.yourfine2updatesgo.best,AVAILABILITY,origin.list,2022-04-11 09:31:18.384534
ui.oix.net,AVAILABILITY,origin.list,2022-04-11 09:31:18.838180
upgrade.themainplacesetnowforcontentingnew.bid,AVAILABILITY,origin.list,2022-04-11 09:31:19.585361
upgradeget.thegreatforupdatesafemove.download,AVAILABILITY,origin.list,2022-04-11 09:31:19.907816
toolbarcool.biz,AVAILABILITY,origin.list,2022-04-11 09:31:20.083591
toolbardollars.biz,AVAILABILITY,origin.list,2022-04-11 09:31:20.781471
uawj.moqhixoz.cn,AVAILABILITY,origin.list,2022-04-11 09:31:20.832741
vcipo.info,AVAILABILITY,origin.list,2022-04-11 09:31:21.385939
videos.twitter.secure-logins01.com,AVAILABILITY,origin.list,2022-04-11 09:31:22.182976
versionsupport.thebig-centeralplacecontentgreat.date,AVAILABILITY,origin.list,2022-04-11 09:31:22.325636
virus-notice.com,AVAILABILITY,origin.list,2022-04-11 09:31:23.233054
vast.btrll.com,AVAILABILITY,origin.list,2022-04-11 09:31:23.444084
sky.kies.co.kr,AVAILABILITY,origin.list,2022-04-11 09:31:23.494623
toolbarweb.biz,AVAILABILITY,origin.list,2022-04-11 09:31:24.666088
stat3.cybermonitor.com,AVAILABILITY,origin.list,2022-04-11 09:31:24.711771
vedoriska.com,AVAILABILITY,origin.list,2022-04-11 09:31:24.854335
wellsfarg0-onllne.net,AVAILABILITY,origin.list,2022-04-11 09:31:26.019670
toolbarsale.biz,AVAILABILITY,origin.list,2022-04-11 09:31:26.158181
w.oix.net,AVAILABILITY,origin.list,2022-04-11 09:31:26.322844
whenupgrade.yourmainsourceforcontentprepared.win,AVAILABILITY,origin.list,2022-04-11 09:31:27.178710
videos.dskjkiuw.com,AVAILABILITY,origin.list,2022-04-11 09:31:27.384639
www.1tracksource.online,AVAILABILITY,origin.list,2022-04-11 09:31:27.458197
mail1.371.net,AVAILABILITY,origin.list,2022-04-11 09:31:27.654675
twitter.login.kevanshome.org,AVAILABILITY,origin.list,2022-04-11 09:31:27.810430
web-ccfr.tsinghua.edu.cn,AVAILABILITY,origin.list,2022-04-11 09:31:28.779391
whenvideoup.thebigandfreesystemupdate.website,AVAILABILITY,origin.list,2022-04-11 09:31:29.285042
users16.jabry.com,AVAILABILITY,origin.list,2022-04-11 09:31:29.782513
whenvideoup.thebigandfreesystemupdating.date,AVAILABILITY,origin.list,2022-04-11 09:31:29.802894
winsupportit.club,AVAILABILITY,origin.list,2022-04-11 09:31:29.935827
weblover.info,AVAILABILITY,origin.list,2022-04-11 09:31:30.231133
www.activeindexer.com,AVAILABILITY,origin.list,2022-04-11 09:31:31.403763
www.adwords.google.lloymlincs.com,AVAILABILITY,origin.list,2022-04-11 09:31:31.438133
www.apple.com-shield-guard.live,AVAILABILITY,origin.list,2022-04-11 09:31:31.442322
www.airadmins.com,AVAILABILITY,origin.list,2022-04-11 09:31:31.593459
www.afantispy.com,AVAILABILITY,origin.list,2022-04-11 09:31:33.207362
www.blenz-me.net,AVAILABILITY,origin.list,2022-04-11 09:31:33.304648
www.alrpost69.com,AVAILABILITY,origin.list,2022-04-11 09:31:33.611837
ultra2.tsinghua.edu.cn,AVAILABILITY,origin.list,2022-04-11 09:31:34.204308
www.apple.com-speed-macbook.live,AVAILABILITY,origin.list,2022-04-11 09:31:34.299034
toolbarmoney.biz,AVAILABILITY,origin.list,2022-04-11 09:31:34.596236
www.bankingservices.xyz,AVAILABILITY,origin.list,2022-04-11 09:31:34.690616
www.cryptoloot.pro,AVAILABILITY,origin.list,2022-04-11 09:31:35.982436
www.allhqpics.com,AVAILABILITY,origin.list,2022-04-11 09:31:36.081626
www.displaybrowser.com,AVAILABILITY,origin.list,2022-04-11 09:31:36.937436
www.articleidea.cn,AVAILABILITY,origin.list,2022-04-11 09:31:37.900500
www.bankofamerica.com.ok.am,AVAILABILITY,origin.list,2022-04-11 09:31:38.175645
www.articlefuns.cn,AVAILABILITY,origin.list,2022-04-11 09:31:38.292208
www.exbays.com,AVAILABILITY,origin.list,2022-04-11 09:31:38.326902
www.elemntindexer.com,AVAILABILITY,origin.list,2022-04-11 09:31:38.811332
www.fictioncinema.com,AVAILABILITY,origin.list,2022-04-11 09:31:39.476776
www.feaecebook.com,AVAILABILITY,origin.list,2022-04-11 09:31:39.698009
www.earthwax.top,AVAILABILITY,origin.list,2022-04-11 09:31:39.756484
www.frequencyscheduler.com,AVAILABILITY,origin.list,2022-04-11 09:31:39.920743
www.3tsdaq8viz.us,AVAILABILITY,origin.list,2022-04-11 09:31:40.541024
www.gns-consola.com,AVAILABILITY,origin.list,2022-04-11 09:31:41.464107
www.gacatl.com,AVAILABILITY,origin.list,2022-04-11 09:31:41.538596
